TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION
1125757,1/14/14 20:58,1/14/14 21:11,1405,779,86,41.89637337,-87.66098386,POINT (-87.660984 41.896373),41.890749,-87.63206,POINT (-87.63206 41.890749)
1125802,1/14/14 21:26,1/14/14 21:43,2578,1002,232,41.949275,-87.646303,POINT (-87.646303 41.949275),41.961507,-87.671387,POINT (-87.671387 41.961507)
1125853,1/14/14 22:07,1/14/14 22:17,36,605,119,41.88541,-87.66732,POINT (-87.66732 41.88541),41.882091,-87.639833,POINT (-87.639833 41.882091)
1125922,1/14/14 22:56,1/14/14 22:57,1655,64,226,41.939743,-87.658865,POINT (-87.658865 41.939743),41.939743,-87.658865,POINT (-87.658865 41.939743)
1125923,1/14/14 22:59,1/14/14 23:06,2003,418,226,41.939743,-87.658865,POINT (-87.658865 41.939743),41.95078,-87.659172,POINT (-87.659172 41.95078)
1125937,1/14/14 23:29,1/14/14 23:36,1457,433,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.89186,-87.62062,POINT (-87.62062 41.89186)
1125987,1/15/14 5:53,1/15/14 5:58,1083,350,137,41.862378,-87.651062,POINT (-87.651062 41.862378),41.87184,-87.64664,POINT (-87.64664 41.87184)
1126326,1/15/14 8:05,1/15/14 8:11,2636,359,245,41.961004,-87.649603,POINT (-87.649603 41.961004),41.949546,-87.648674,POINT (-87.648674 41.949546)
1126481,1/15/14 8:35,1/15/14 8:38,527,232,186,41.891795,-87.658751,POINT (-87.658751 41.891795),41.89636246,-87.65406127,POINT (-87.654061 41.896362)
1126536,1/15/14 8:45,1/15/14 8:49,527,262,54,41.89636246,-87.65406127,POINT (-87.654061 41.896362),41.897764,-87.642884,POINT (-87.642884 41.897764)
1126542,1/15/14 8:45,1/15/14 8:55,2685,560,84,41.891,-87.645925,POINT (-87.645925 41.891),41.88397,-87.655688,POINT (-87.655688 41.88397)
1126580,1/15/14 8:53,1/15/14 9:20,982,1604,273,41.857813,-87.62455,POINT (-87.62455 41.857813),41.893832,-87.634195,POINT (-87.634195 41.893832)
1126770,1/15/14 9:58,1/15/14 10:07,304,589,75,41.878412,-87.641052,POINT (-87.641052 41.878412),41.890749,-87.63206,POINT (-87.63206 41.890749)
1126822,1/15/14 10:20,1/15/14 10:46,2056,1566,176,41.903233,-87.631253,POINT (-87.631253 41.903233),41.877181,-87.627844,POINT (-87.627844 41.877181)
1126833,1/15/14 10:26,1/15/14 10:47,477,1227,295,41.972972,-87.659637,POINT (-87.659637 41.972972),41.972972,-87.659637,POINT (-87.659637 41.972972)
1126944,1/15/14 11:17,1/15/14 11:21,1460,227,181,41.890749,-87.63206,POINT (-87.63206 41.890749),41.894666,-87.638437,POINT (-87.638437 41.894666)
1126965,1/15/14 11:33,1/15/14 11:42,527,540,48,41.897764,-87.642884,POINT (-87.642884 41.897764),41.891795,-87.658751,POINT (-87.658751 41.891795)
1126980,1/15/14 11:36,1/15/14 11:45,1127,555,232,41.949275,-87.646303,POINT (-87.646303 41.949275),41.96167,-87.65464,POINT (-87.65464 41.96167)
1127005,1/15/14 11:40,1/15/14 11:50,2450,628,195,41.884728,-87.619521,POINT (-87.619521 41.884728),41.893832,-87.634195,POINT (-87.634195 41.893832)
1127091,1/15/14 12:13,1/15/14 12:28,192,877,67,41.92560188,-87.65370804,POINT (-87.653708 41.925602),41.896544,-87.630931,POINT (-87.630931 41.896544)
1127099,1/15/14 12:15,1/15/14 12:32,935,1036,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.891071,-87.6122,POINT (-87.6122 41.891071)
1127106,1/15/14 12:16,1/15/14 12:25,1251,497,84,41.891,-87.645925,POINT (-87.645925 41.891),41.881892,-87.648789,POINT (-87.648789 41.881892)
1127107,1/15/14 12:17,1/15/14 12:26,2691,533,212,41.889933,-87.634262,POINT (-87.634262 41.889933),41.884728,-87.619521,POINT (-87.619521 41.884728)
1127111,1/15/14 12:17,1/15/14 12:40,119,1388,251,41.967968,-87.650001,POINT (-87.650001 41.967968),41.96167,-87.65464,POINT (-87.65464 41.96167)
1127116,1/15/14 12:18,1/15/14 12:22,2327,226,111,41.894666,-87.638437,POINT (-87.638437 41.894666),41.890749,-87.63206,POINT (-87.63206 41.890749)
1127127,1/15/14 12:25,1/15/14 12:46,220,1239,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.89186,-87.62062,POINT (-87.62062 41.89186)
1127143,1/15/14 12:30,1/15/14 12:46,1869,958,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.89186,-87.62062,POINT (-87.62062 41.89186)
1127163,1/15/14 12:34,1/15/14 12:46,935,704,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.89186,-87.62062,POINT (-87.62062 41.89186)
1127183,1/15/14 12:43,1/15/14 12:44,1341,74,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1127184,1/15/14 12:43,1/15/14 12:44,1532,88,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1127266,1/15/14 13:05,1/15/14 19:12,1276,21985,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.866095,-87.607267,POINT (-87.607267 41.866095)
1127270,1/15/14 13:07,1/15/14 14:42,2516,5684,24,41.89186,-87.62062,POINT (-87.62062 41.89186),41.89691,-87.621743,POINT (-87.621743 41.89691)
1127292,1/15/14 13:13,1/15/14 13:36,404,1376,283,41.87817,-87.631985,POINT (-87.631985 41.87817),41.866095,-87.607267,POINT (-87.607267 41.866095)
1127293,1/15/14 13:13,1/15/14 13:36,616,1360,283,41.87817,-87.631985,POINT (-87.631985 41.87817),41.866095,-87.607267,POINT (-87.607267 41.866095)
1127294,1/15/14 13:13,1/15/14 13:21,1127,493,231,41.96167,-87.65464,POINT (-87.65464 41.96167),41.949275,-87.646303,POINT (-87.646303 41.949275)
1127301,1/15/14 13:15,1/15/14 14:29,941,4400,240,41.954245,-87.654406,POINT (-87.654406 41.954245),41.943403,-87.679618,POINT (-87.679618 41.943403)
1127304,1/15/14 13:16,1/15/14 14:29,369,4406,240,41.954245,-87.654406,POINT (-87.654406 41.954245),41.943403,-87.679618,POINT (-87.679618 41.943403)
1127332,1/15/14 13:23,1/15/14 13:36,893,807,275,41.865234,-87.666507,POINT (-87.666507 41.865234),41.855048,-87.675726,POINT (-87.675726 41.855048)
1127383,1/15/14 13:46,1/15/14 14:01,1099,936,198,41.881892,-87.648789,POINT (-87.648789 41.881892),41.891,-87.645925,POINT (-87.645925 41.891)
1127490,1/15/14 14:25,1/15/14 14:47,1908,1287,25,41.89766,-87.62351,POINT (-87.62351 41.89766),41.89691,-87.621743,POINT (-87.621743 41.89691)
1127500,1/15/14 14:28,1/15/14 14:43,2714,879,25,41.89766,-87.62351,POINT (-87.62351 41.89766),41.89691,-87.621743,POINT (-87.621743 41.89691)
1127525,1/15/14 14:46,1/15/14 15:21,2478,2129,173,41.89691,-87.621743,POINT (-87.621743 41.89691),41.89257,-87.614492,POINT (-87.614492 41.89257)
1127526,1/15/14 14:47,1/15/14 15:21,1165,2064,173,41.89691,-87.621743,POINT (-87.621743 41.89691),41.89257,-87.614492,POINT (-87.614492 41.89257)
1127530,1/15/14 14:47,1/15/14 15:21,1457,2036,173,41.89691,-87.621743,POINT (-87.621743 41.89691),41.89257,-87.614492,POINT (-87.614492 41.89257)
1127548,1/15/14 14:53,1/15/14 15:05,2969,680,241,41.871737,-87.65103,POINT (-87.65103 41.871737),41.871514,-87.669886,POINT (-87.669886 41.871514)
1127577,1/15/14 15:04,1/15/14 15:22,1885,1087,109,41.874675,-87.650019,POINT (-87.650019 41.874675),41.884728,-87.619521,POINT (-87.619521 41.884728)
1127631,1/15/14 15:23,1/15/14 15:57,1457,2017,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.89186,-87.62062,POINT (-87.62062 41.89186)
1127635,1/15/14 15:24,1/15/14 15:57,1165,1939,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.89186,-87.62062,POINT (-87.62062 41.89186)
1127637,1/15/14 15:25,1/15/14 15:57,2002,1893,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.89186,-87.62062,POINT (-87.62062 41.89186)
1127645,1/15/14 15:32,1/15/14 15:42,725,580,308,41.943403,-87.679618,POINT (-87.679618 41.943403),41.94815,-87.66394,POINT (-87.66394 41.94815)
1127649,1/15/14 15:33,1/15/14 15:42,369,543,308,41.943403,-87.679618,POINT (-87.679618 41.943403),41.94815,-87.66394,POINT (-87.66394 41.94815)
1127735,1/15/14 15:51,1/15/14 15:58,725,366,227,41.94815,-87.66394,POINT (-87.66394 41.94815),41.954245,-87.654406,POINT (-87.654406 41.954245)
1127740,1/15/14 15:52,1/15/14 15:57,369,327,227,41.94815,-87.66394,POINT (-87.66394 41.94815),41.954245,-87.654406,POINT (-87.654406 41.954245)
1127777,1/15/14 16:06,1/15/14 16:13,2645,435,245,41.961004,-87.649603,POINT (-87.649603 41.961004),41.949275,-87.646303,POINT (-87.646303 41.949275)
1127970,1/15/14 17:00,1/15/14 17:09,1095,504,303,41.945512,-87.64598,POINT (-87.64598 41.945512),41.937725,-87.644095,POINT (-87.644095 41.937725)
1128076,1/15/14 17:14,1/15/14 17:19,2327,342,181,41.890749,-87.63206,POINT (-87.63206 41.890749),41.903233,-87.631253,POINT (-87.631253 41.903233)
1128129,1/15/14 17:23,1/15/14 17:34,1463,673,195,41.884728,-87.619521,POINT (-87.619521 41.884728),41.88338,-87.64117,POINT (-87.64117 41.88338)
1128422,1/15/14 18:25,1/15/14 18:34,1549,593,211,41.894448,-87.622663,POINT (-87.622663 41.894448),41.88338,-87.64117,POINT (-87.64117 41.88338)
1128523,1/15/14 19:05,1/15/14 19:12,881,389,13,41.932418,-87.652705,POINT (-87.652705 41.932418),41.92556258,-87.65840426,POINT (-87.658404 41.925563)
1128564,1/15/14 19:19,1/15/14 19:25,1965,331,71,41.88548331,-87.65230486,POINT (-87.652305 41.885483),41.891,-87.645925,POINT (-87.645925 41.891)
1128655,1/15/14 20:13,1/15/14 20:23,2291,598,129,41.857556,-87.661535,POINT (-87.661535 41.857556),41.85394,-87.685243,POINT (-87.685243 41.85394)
1128720,1/15/14 20:45,1/15/14 20:52,551,417,32,41.87464,-87.65703,POINT (-87.65703 41.87464),41.867324,-87.648625,POINT (-87.648625 41.867324)
1128722,1/15/14 20:46,1/15/14 20:50,1236,288,188,41.92533,-87.6658,POINT (-87.6658 41.92533),41.92560188,-87.65370804,POINT (-87.653708 41.925602)
1128853,1/15/14 23:01,1/15/14 23:16,2398,893,281,41.84847,-87.685109,POINT (-87.685109 41.84847),41.857556,-87.661535,POINT (-87.661535 41.857556)
1128873,1/15/14 23:35,1/15/14 23:59,102,1461,260,41.929567,-87.707857,POINT (-87.707857 41.929567),41.929567,-87.707857,POINT (-87.707857 41.929567)
1129117,1/16/14 7:49,1/16/14 7:58,105,591,71,41.88548331,-87.65230486,POINT (-87.652305 41.885483),41.87817,-87.631985,POINT (-87.631985 41.87817)
1129383,1/16/14 8:45,1/16/14 8:47,2893,111,156,41.93649682,-87.64753866,POINT (-87.647539 41.936497),41.93649682,-87.64753866,POINT (-87.647539 41.936497)
1129409,1/16/14 8:49,1/16/14 9:10,170,1278,156,41.93649682,-87.64753866,POINT (-87.647539 41.936497),41.890749,-87.63206,POINT (-87.63206 41.890749)
1129437,1/16/14 8:54,1/16/14 9:05,953,710,274,41.861267,-87.656625,POINT (-87.656625 41.861267),41.880456,-87.653929,POINT (-87.653929 41.880456)
1129576,1/16/14 9:36,1/16/14 9:48,431,700,176,41.903233,-87.631253,POINT (-87.631253 41.903233),41.891071,-87.6122,POINT (-87.6122 41.891071)
1129577,1/16/14 9:36,1/16/14 9:48,1217,682,111,41.894666,-87.638437,POINT (-87.638437 41.894666),41.8847302,-87.62773357,POINT (-87.627734 41.88473)
1129619,1/16/14 9:49,1/16/14 9:58,1761,562,75,41.878412,-87.641052,POINT (-87.641052 41.878412),41.890749,-87.63206,POINT (-87.63206 41.890749)
1129752,1/16/14 10:38,1/16/14 10:48,2071,608,192,41.879255,-87.639904,POINT (-87.639904 41.879255),41.87184,-87.64664,POINT (-87.64664 41.87184)
1129766,1/16/14 10:40,1/16/14 10:43,1099,176,84,41.891,-87.645925,POINT (-87.645925 41.891),41.88871604,-87.64444785,POINT (-87.644448 41.888716)
1129770,1/16/14 10:44,1/16/14 11:03,2498,1135,98,41.882664,-87.63253,POINT (-87.63253 41.882664),41.882242,-87.641066,POINT (-87.641066 41.882242)
1129775,1/16/14 10:45,1/16/14 11:00,1470,902,57,41.86711778,-87.64108796,POINT (-87.641088 41.867118),41.884451,-87.629892,POINT (-87.629892 41.884451)
1129807,1/16/14 11:05,1/16/14 11:10,1099,266,56,41.88871604,-87.64444785,POINT (-87.644448 41.888716),41.891,-87.645925,POINT (-87.645925 41.891)
1129904,1/16/14 11:40,1/16/14 11:55,1470,901,81,41.884451,-87.629892,POINT (-87.629892 41.884451),41.86711778,-87.64108796,POINT (-87.641088 41.867118)
1129912,1/16/14 11:42,1/16/14 12:02,551,1211,241,41.871737,-87.65103,POINT (-87.65103 41.871737),41.884451,-87.629892,POINT (-87.629892 41.884451)
1129965,1/16/14 12:08,1/16/14 12:20,125,741,267,41.809443,-87.591875,POINT (-87.591875 41.809443),41.795264,-87.596471,POINT (-87.596471 41.795264)
1129989,1/16/14 12:19,1/16/14 12:34,1470,902,57,41.86711778,-87.64108796,POINT (-87.641088 41.867118),41.8847302,-87.62773357,POINT (-87.627734 41.88473)
1130128,1/16/14 13:08,1/16/14 13:18,105,626,283,41.87817,-87.631985,POINT (-87.631985 41.87817),41.88548331,-87.65230486,POINT (-87.652305 41.885483)
1130133,1/16/14 13:11,1/16/14 13:14,1708,182,109,41.874675,-87.650019,POINT (-87.650019 41.874675),41.871737,-87.65103,POINT (-87.65103 41.871737)
1130196,1/16/14 13:29,1/16/14 14:26,2249,3413,313,41.925858,-87.638973,POINT (-87.638973 41.925858),41.891071,-87.6122,POINT (-87.6122 41.891071)
1130210,1/16/14 13:33,1/16/14 14:26,2563,3191,313,41.925858,-87.638973,POINT (-87.638973 41.925858),41.891071,-87.6122,POINT (-87.6122 41.891071)
1130262,1/16/14 13:50,1/16/14 14:12,2679,1318,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.884451,-87.629892,POINT (-87.629892 41.884451)
1130299,1/16/14 14:02,1/16/14 14:11,138,519,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.89186,-87.62062,POINT (-87.62062 41.89186)
1130365,1/16/14 14:21,1/16/14 14:33,2054,753,73,41.880422,-87.642746,POINT (-87.642746 41.880422),41.88389277,-87.62464914,POINT (-87.624649 41.883893)
1130403,1/16/14 14:33,1/16/14 15:01,2300,1651,43,41.88389277,-87.62464914,POINT (-87.624649 41.883893),41.867888,-87.623041,POINT (-87.623041 41.867888)
1130404,1/16/14 14:33,1/16/14 15:01,1656,1632,43,41.88389277,-87.62464914,POINT (-87.624649 41.883893),41.867888,-87.623041,POINT (-87.623041 41.867888)
1130520,1/16/14 15:23,1/16/14 15:44,2563,1239,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.880958,-87.616743,POINT (-87.616743 41.880958)
1130522,1/16/14 15:24,1/16/14 15:44,1698,1193,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.880958,-87.616743,POINT (-87.616743 41.880958)
1130567,1/16/14 15:41,1/16/14 15:54,2500,744,43,41.88389277,-87.62464914,POINT (-87.624649 41.883893),41.880422,-87.642746,POINT (-87.642746 41.880422)
1130611,1/16/14 15:51,1/16/14 15:59,1749,506,108,41.87184,-87.64664,POINT (-87.64664 41.87184),41.879255,-87.639904,POINT (-87.639904 41.879255)
1130691,1/16/14 16:20,1/16/14 16:27,2554,398,46,41.89993001,-87.63443007,POINT (-87.63443 41.89993),41.912133,-87.634656,POINT (-87.634656 41.912133)
1130733,1/16/14 16:34,1/16/14 16:47,772,738,238,41.961615,-87.674365,POINT (-87.674365 41.961615),41.939365,-87.668385,POINT (-87.668385 41.939365)
1130767,1/16/14 16:45,1/16/14 17:19,2563,2070,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.90096039,-87.62377664,POINT (-87.623777 41.90096)
1130834,1/16/14 17:03,1/16/14 17:25,168,1300,217,41.886773,-87.656001,POINT (-87.656001 41.886773),41.893832,-87.634195,POINT (-87.634195 41.893832)
1130854,1/16/14 17:06,1/16/14 17:14,2805,449,309,41.917805,-87.682437,POINT (-87.682437 41.917805),41.910535,-87.689556,POINT (-87.689556 41.910535)
1130855,1/16/14 17:07,1/16/14 17:15,2560,483,317,41.869154,-87.671045,POINT (-87.671045 41.869154),41.861267,-87.656625,POINT (-87.656625 41.861267)
1130879,1/16/14 17:12,1/16/14 17:20,2300,522,255,41.867888,-87.623041,POINT (-87.623041 41.867888),41.87785,-87.62408,POINT (-87.62408 41.87785)
1130880,1/16/14 17:12,1/16/14 17:20,1207,500,255,41.867888,-87.623041,POINT (-87.623041 41.867888),41.87785,-87.62408,POINT (-87.62408 41.87785)
1130932,1/16/14 17:23,1/16/14 17:46,1698,1427,85,41.90096039,-87.62377664,POINT (-87.623777 41.90096),41.925858,-87.638973,POINT (-87.638973 41.925858)
1130944,1/16/14 17:24,1/16/14 17:46,2563,1350,85,41.90096039,-87.62377664,POINT (-87.623777 41.90096),41.925858,-87.638973,POINT (-87.638973 41.925858)
1131063,1/16/14 17:50,1/16/14 18:11,2255,1256,118,41.911386,-87.638677,POINT (-87.638677 41.911386),41.916027,-87.677411,POINT (-87.677411 41.916027)
1131117,1/16/14 18:07,1/16/14 18:36,2373,1788,100,41.888243,-87.63639,POINT (-87.63639 41.888243),41.895769,-87.67722,POINT (-87.67722 41.895769)
1131125,1/16/14 18:10,1/16/14 18:19,1471,513,118,41.911386,-87.638677,POINT (-87.638677 41.911386),41.921822,-87.64414,POINT (-87.64414 41.921822)
1131152,1/16/14 18:17,1/16/14 18:34,1849,1000,321,41.871962,-87.626106,POINT (-87.626106 41.871962),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1131163,1/16/14 18:20,1/16/14 18:34,2196,825,321,41.871962,-87.626106,POINT (-87.626106 41.871962),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1131243,1/16/14 18:40,1/16/14 18:54,750,822,80,41.880456,-87.653929,POINT (-87.653929 41.880456),41.858166,-87.656495,POINT (-87.656495 41.858166)
1131248,1/16/14 18:44,1/16/14 19:00,1949,974,195,41.884728,-87.619521,POINT (-87.619521 41.884728),41.866095,-87.607267,POINT (-87.607267 41.866095)
1131347,1/16/14 19:37,1/16/14 19:48,1139,678,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.87785,-87.62408,POINT (-87.62408 41.87785)
1131353,1/16/14 19:38,1/16/14 19:48,964,598,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.87785,-87.62408,POINT (-87.62408 41.87785)
1131393,1/16/14 20:03,1/16/14 20:17,533,824,128,41.895769,-87.67722,POINT (-87.67722 41.895769),41.886773,-87.656001,POINT (-87.656001 41.886773)
1131464,1/16/14 20:49,1/16/14 20:52,1912,227,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.871962,-87.626106,POINT (-87.626106 41.871962)
1131468,1/16/14 20:49,1/16/14 20:52,104,198,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.871962,-87.626106,POINT (-87.626106 41.871962)
1131473,1/16/14 20:50,1/16/14 20:57,2017,406,174,41.882091,-87.639833,POINT (-87.639833 41.882091),41.88871604,-87.64444785,POINT (-87.644448 41.888716)
1131497,1/16/14 21:05,1/16/14 21:21,551,959,81,41.884451,-87.629892,POINT (-87.629892 41.884451),41.874053,-87.627716,POINT (-87.627716 41.874053)
1131506,1/16/14 21:10,1/16/14 21:21,351,665,81,41.884451,-87.629892,POINT (-87.629892 41.884451),41.874053,-87.627716,POINT (-87.627716 41.874053)
1131513,1/16/14 21:12,1/16/14 21:54,2936,2481,173,41.89691,-87.621743,POINT (-87.621743 41.89691),41.929567,-87.707857,POINT (-87.707857 41.929567)
1131519,1/16/14 21:21,1/16/14 21:40,802,1141,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.860384,-87.625813,POINT (-87.625813 41.860384)
1131533,1/16/14 21:40,1/16/14 21:51,2912,703,44,41.8847302,-87.62773357,POINT (-87.627734 41.88473),41.894666,-87.638437,POINT (-87.638437 41.894666)
1131544,1/16/14 21:52,1/16/14 22:09,1013,1027,44,41.8847302,-87.62773357,POINT (-87.627734 41.88473),41.871962,-87.626106,POINT (-87.626106 41.871962)
1131552,1/16/14 21:58,1/16/14 22:14,1788,960,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.884728,-87.619521,POINT (-87.619521 41.884728)
1131582,1/16/14 22:25,1/16/14 23:01,1875,2145,44,41.8847302,-87.62773357,POINT (-87.627734 41.88473),41.891071,-87.6122,POINT (-87.6122 41.891071)
1131583,1/16/14 22:25,1/16/14 23:01,2874,2133,44,41.8847302,-87.62773357,POINT (-87.627734 41.88473),41.891071,-87.6122,POINT (-87.6122 41.891071)
1131651,1/16/14 23:56,1/17/14 0:19,1525,1383,199,41.891738,-87.626937,POINT (-87.626937 41.891738),41.93649682,-87.64753866,POINT (-87.647539 41.936497)
1131655,1/17/14 0:21,1/17/14 0:39,1525,1065,156,41.93649682,-87.64753866,POINT (-87.647539 41.936497),41.978353,-87.659753,POINT (-87.659753 41.978353)
1131965,1/17/14 8:04,1/17/14 8:12,2740,476,164,41.885837,-87.6355,POINT (-87.6355 41.885837),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1132179,1/17/14 8:59,1/17/14 9:26,271,1630,273,41.857813,-87.62455,POINT (-87.62455 41.857813),41.893832,-87.634195,POINT (-87.634195 41.893832)
1132243,1/17/14 9:20,1/17/14 9:25,2017,321,56,41.88871604,-87.64444785,POINT (-87.644448 41.888716),41.88338,-87.64117,POINT (-87.64117 41.88338)
1132335,1/17/14 9:51,1/17/14 10:00,889,528,159,41.907781,-87.685854,POINT (-87.685854 41.907781),41.920082,-87.677855,POINT (-87.677855 41.920082)
1132436,1/17/14 10:35,1/17/14 10:48,452,832,15,41.858166,-87.656495,POINT (-87.656495 41.858166),41.880456,-87.653929,POINT (-87.653929 41.880456)
1132537,1/17/14 11:14,1/17/14 11:45,1566,1824,158,41.912616,-87.681391,POINT (-87.681391 41.912616),41.881892,-87.648789,POINT (-87.648789 41.881892)
1132541,1/17/14 11:18,1/17/14 11:45,2015,1650,158,41.912616,-87.681391,POINT (-87.681391 41.912616),41.881892,-87.648789,POINT (-87.648789 41.881892)
1132627,1/17/14 11:47,1/17/14 11:55,1566,441,198,41.881892,-87.648789,POINT (-87.648789 41.881892),41.87184,-87.64664,POINT (-87.64664 41.87184)
1132635,1/17/14 11:48,1/17/14 11:55,2928,413,198,41.881892,-87.648789,POINT (-87.648789 41.881892),41.87184,-87.64664,POINT (-87.64664 41.87184)
1132689,1/17/14 12:06,1/17/14 12:17,384,651,21,41.87772613,-87.65478743,POINT (-87.654787 41.877726),41.880317,-87.635185,POINT (-87.635185 41.880317)
1132690,1/17/14 12:06,1/17/14 12:24,491,1075,290,41.921525,-87.707322,POINT (-87.707322 41.921525),41.92556258,-87.65840426,POINT (-87.658404 41.925563)
1132721,1/17/14 12:12,1/17/14 12:26,1230,846,192,41.879255,-87.639904,POINT (-87.639904 41.879255),41.893832,-87.634195,POINT (-87.634195 41.893832)
1132759,1/17/14 12:22,1/17/14 12:27,562,305,321,41.871962,-87.626106,POINT (-87.626106 41.871962),41.87785,-87.62408,POINT (-87.62408 41.87785)
1132821,1/17/14 12:55,1/17/14 13:14,1648,1133,130,41.90331,-87.67695,POINT (-87.67695 41.90331),41.891,-87.645925,POINT (-87.645925 41.891)
1132848,1/17/14 13:04,1/17/14 13:34,310,1797,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.89102,-87.6173,POINT (-87.6173 41.89102)
1132850,1/17/14 13:05,1/17/14 13:34,50,1751,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.89102,-87.6173,POINT (-87.6173 41.89102)
1132954,1/17/14 13:41,1/17/14 13:51,330,645,241,41.871737,-87.65103,POINT (-87.65103 41.871737),41.871514,-87.669886,POINT (-87.669886 41.871514)
1132962,1/17/14 13:43,1/17/14 13:57,1648,846,84,41.891,-87.645925,POINT (-87.645925 41.891),41.8847302,-87.62773357,POINT (-87.627734 41.88473)
1132971,1/17/14 13:46,1/17/14 14:08,220,1323,24,41.89186,-87.62062,POINT (-87.62062 41.89186),41.865212,-87.617759,POINT (-87.617759 41.865212)
1132975,1/17/14 13:50,1/17/14 14:08,1736,1104,24,41.89186,-87.62062,POINT (-87.62062 41.89186),41.865212,-87.617759,POINT (-87.617759 41.865212)
1133004,1/17/14 14:01,1/17/14 14:12,868,681,87,41.92556258,-87.65840426,POINT (-87.658404 41.925563),41.90959193,-87.65349723,POINT (-87.653497 41.909592)
1133023,1/17/14 14:10,1/17/14 14:29,2018,1155,43,41.88389277,-87.62464914,POINT (-87.624649 41.883893),41.865212,-87.617759,POINT (-87.617759 41.865212)
1133024,1/17/14 14:10,1/17/14 14:29,2666,1132,43,41.88389277,-87.62464914,POINT (-87.624649 41.883893),41.865212,-87.617759,POINT (-87.617759 41.865212)
1133350,1/17/14 15:51,1/17/14 16:16,1648,1514,44,41.8847302,-87.62773357,POINT (-87.627734 41.88473),41.899643,-87.6677,POINT (-87.6677 41.899643)
1133368,1/17/14 15:58,1/17/14 16:03,1736,299,97,41.865212,-87.617759,POINT (-87.617759 41.865212),41.866095,-87.607267,POINT (-87.607267 41.866095)
1133369,1/17/14 15:59,1/17/14 16:03,1634,262,97,41.865212,-87.617759,POINT (-87.617759 41.865212),41.866095,-87.607267,POINT (-87.607267 41.866095)
1133378,1/17/14 16:03,1/17/14 16:11,685,474,134,41.877749,-87.649633,POINT (-87.649633 41.877749),41.886773,-87.656001,POINT (-87.656001 41.886773)
1133389,1/17/14 16:08,1/17/14 16:28,1634,1225,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.871962,-87.626106,POINT (-87.626106 41.871962)
1133395,1/17/14 16:08,1/17/14 16:28,1736,1178,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.871962,-87.626106,POINT (-87.626106 41.871962)
1133400,1/17/14 16:10,1/17/14 16:14,2740,255,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.885837,-87.6355,POINT (-87.6355 41.885837)
1133463,1/17/14 16:24,1/17/14 16:36,2269,753,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.879255,-87.639904,POINT (-87.639904 41.879255)
1133579,1/17/14 16:56,1/17/14 17:16,423,1165,181,41.890749,-87.63206,POINT (-87.63206 41.890749),41.880456,-87.653929,POINT (-87.653929 41.880456)
1133614,1/17/14 17:02,1/17/14 18:20,2135,4667,49,41.88131982,-87.62952092,POINT (-87.629521 41.88132),41.788746,-87.601334,POINT (-87.601334 41.788746)
1133776,1/17/14 17:34,1/17/14 17:38,2724,280,48,41.897764,-87.642884,POINT (-87.642884 41.897764),41.89636246,-87.65406127,POINT (-87.654061 41.896362)
1133828,1/17/14 17:46,1/17/14 17:56,2030,598,13,41.932418,-87.652705,POINT (-87.652705 41.932418),41.932418,-87.652705,POINT (-87.652705 41.932418)
1133836,1/17/14 17:48,1/17/14 17:51,2724,201,54,41.89636246,-87.65406127,POINT (-87.654061 41.896362),41.89637337,-87.66098386,POINT (-87.660984 41.896373)
